date,tradeDate,blockCode,dataType,industryType,num,directionNum,numChange,prePctChangeRate,isTrack,isPpp
2024-06-27,20240627,980338.ZHBK,2,1,20.02,,10.01,2.04,0,0
2024-06-27,20240627,980343.ZHBK,2,0,10.01,,0.0,2.73,0,0
2024-06-27,20240627,980348.ZHBK,2,0,10.01,,10.01,5.13,0,0
2024-06-27,20240627,980353.ZHBK,2,0,10.01,,10.01,3.61,0,0
2024-06-27,20240627,980355.ZHBK,2,0,20.02,,20.02,4.71,0,0
2024-06-27,20240627,980357.ZHBK,2,0,20.04,,-20.05,3.63,0,0
2024-06-27,20240627,980358.ZHBK,2,1,10.03,,10.03,0.6,0,0
2024-06-27,20240627,980365.ZHBK,2,1,20.05,,0.03,3.03,0,0
2024-06-27,20240627,980366.ZHBK,2,0,20.04,,10.0,4.67,0,0
2024-06-27,20240627,980372.ZHBK,2,1,10.02,,-30.04,2.54,0,0
2024-06-27,20240627,980376.ZHBK,2,0,10.01,,10.01,3.68,0,0
2024-06-27,20240627,980474.ZHBK,2,1,30.04,,20.03,2.96,0,0
2024-06-27,20240627,980753.ZHBK,2,0,40.06,,30.02,4.9,0,0
2024-06-26,20240626,980372.ZHBK,2,1,40.06,,0.02,0.93,0,0
2024-06-26,20240626,980357.ZHBK,2,0,40.09,,-40.01,-2.48,0,0
2024-06-26,20240626,980338.ZHBK,2,1,10.01,,-20.02,-0.37,0,0
2024-06-26,20240626,980343.ZHBK,2,0,10.01,,0.0,-0.42,0,0
2024-06-26,20240626,980364.ZHBK,2,1,10.02,,10.02,0.67,0,0
2024-06-26,20240626,980365.ZHBK,2,1,20.02,,-0.01,0.63,0,0
2024-06-26,20240626,980366.ZHBK,2,0,10.04,,-40.02,-1.26,0,0
2024-06-26,20240626,980378.ZHBK,2,1,10.01,,0.0,-0.11,0,0
2024-06-26,20240626,980474.ZHBK,2,1,10.01,,-0.01,-0.37,0,0
2024-06-26,20240626,980753.ZHBK,2,0,10.04,,-20.0,-1.24,0,0
2024-06-25,20240625,980357.ZHBK,2,0,80.1,,40.02,-3.96,0,0
2024-06-25,20240625,980366.ZHBK,2,0,50.06,,50.06,-3.88,0,0
2024-06-25,20240625,980338.ZHBK,2,1,30.03,,10.0,-3.31,0,0
2024-06-25,20240625,980343.ZHBK,2,0,10.01,,-0.02,-4.56,0,0
2024-06-25,20240625,980365.ZHBK,2,1,20.03,,10.01,-4.1,0,0
2024-06-25,20240625,980368.ZHBK,2,1,10.01,,10.01,-2.98,0,0
2024-06-25,20240625,980372.ZHBK,2,1,40.04,,20.02,-4.03,0,0
2024-06-25,20240625,980376.ZHBK,2,0,10.01,,0.0,-4.02,0,0
2024-06-25,20240625,980378.ZHBK,2,1,10.01,,0.0,-3.86,0,0
2024-06-25,20240625,980474.ZHBK,2,1,10.02,,0.01,-3.75,0,0
2024-06-25,20240625,980753.ZHBK,2,0,30.04,,30.04,-3.87,0,0
2024-06-24,20240624,980335.ZHBK,2,1,10.01,,10.01,-0.28,0,0
2024-06-24,20240624,980338.ZHBK,2,1,20.03,,-0.02,1.16,0,0
2024-06-24,20240624,980343.ZHBK,2,0,10.03,,10.03,1.52,0,0
2024-06-24,20240624,980345.ZHBK,2,0,30.03,,20.02,-0.36,0,0
2024-06-24,20240624,980346.ZHBK,2,1,10.01,,10.01,-0.32,0,0
2024-06-24,20240624,980352.ZHBK,2,1,10.01,,10.01,-0.97,0,0
2024-06-24,20240624,980357.ZHBK,2,0,40.08,,10.04,-0.63,0,0
2024-06-24,20240624,980358.ZHBK,2,1,20.02,,20.02,-0.38,0,0
2024-06-24,20240624,980362.ZHBK,2,1,10.01,,0.0,-0.02,0,0
2024-06-24,20240624,980363.ZHBK,2,1,10.01,,10.01,-0.29,0,0
2024-06-24,20240624,980364.ZHBK,2,1,30.05,,10.03,-0.32,0,0
2024-06-24,20240624,980365.ZHBK,2,1,10.02,,10.02,-0.8,0,0
2024-06-24,20240624,980371.ZHBK,2,1,20.02,,20.02,0.56,0,0
2024-06-24,20240624,980372.ZHBK,2,1,20.02,,0.0,0.28,0,0
2024-06-24,20240624,980374.ZHBK,2,0,10.01,,10.01,-0.46,0,0
2024-06-24,20240624,980376.ZHBK,2,0,10.01,,-0.01,-0.11,0,0
2024-06-24,20240624,980378.ZHBK,2,1,10.01,,-10.02,0.52,0,0
2024-06-24,20240624,980474.ZHBK,2,1,10.01,,10.01,-0.84,0,0
2024-06-24,20240624,980476.ZHBK,2,1,10.01,,10.01,0.16,0,0
2024-06-24,20240624,980756.ZHBK,2,1,10.01,,10.01,-0.05,0,0
2024-06-21,20240621,980338.ZHBK,2,1,20.05,,20.05,-2.44,0,0
2024-06-21,20240621,980345.ZHBK,2,0,10.01,,10.01,-2.52,0,0
2024-06-21,20240621,980357.ZHBK,2,0,30.04,,-30.05,-1.09,0,0
2024-06-21,20240621,980362.ZHBK,2,1,10.01,,10.01,-1.79,0,0
2024-06-21,20240621,980364.ZHBK,2,1,20.02,,-0.02,-2.23,0,0
2024-06-21,20240621,980372.ZHBK,2,1,20.02,,0.0,-2.34,0,0
2024-06-21,20240621,980373.ZHBK,2,1,10.01,,0.0,-2.35,0,0
2024-06-21,20240621,980376.ZHBK,2,0,10.02,,0.01,-2.37,0,0
2024-06-21,20240621,980378.ZHBK,2,1,20.03,,0.0,-1.2,0,0
2024-06-21,20240621,980753.ZHBK,2,0,10.06,,-60.01,-1.97,0,0
2024-06-20,20240620,980366.ZHBK,2,0,70.07,,-20.03,0.5,0,0
2024-06-20,20240620,980753.ZHBK,2,0,70.07,,40.03,-0.13,0,0
2024-06-20,20240620,980357.ZHBK,2,0,60.09,,-30.01,-0.51,0,0
2024-06-20,20240620,980335.ZHBK,2,1,10.01,,-10.01,0.17,0,0
2024-06-20,20240620,980339.ZHBK,2,1,10.01,,10.01,-0.49,0,0
2024-06-20,20240620,980352.ZHBK,2,1,10.01,,0.0,-0.01,0,0
2024-06-20,20240620,980353.ZHBK,2,0,10.02,,-10.0,-0.9,0,0
2024-06-20,20240620,980355.ZHBK,2,0,10.01,,0.0,-1.13,0,0
2024-06-20,20240620,980358.ZHBK,2,1,20.02,,20.02,-1.03,0,0
2024-06-20,20240620,980364.ZHBK,2,1,20.04,,10.02,-0.45,0,0
2024-06-20,20240620,980365.ZHBK,2,1,10.02,,-30.02,-0.48,0,0
2024-06-20,20240620,980372.ZHBK,2,1,20.02,,10.01,-1.01,0,0
2024-06-20,20240620,980373.ZHBK,2,1,10.01,,10.01,-0.39,0,0
2024-06-20,20240620,980376.ZHBK,2,0,10.01,,-20.02,-0.42,0,0
2024-06-20,20240620,980378.ZHBK,2,1,20.03,,-10.0,-1.0,0,0
2024-06-20,20240620,980474.ZHBK,2,1,10.02,,10.02,-1.98,0,0
2024-06-20,20240620,980477.ZHBK,2,1,10.01,,10.01,-0.94,0,0
2024-06-19,20240619,980366.ZHBK,2,0,90.1,,70.08,2.84,0,0
2024-06-19,20240619,980357.ZHBK,2,0,90.1,,20.03,0.99,0,0
2024-06-19,20240619,980335.ZHBK,2,1,20.02,,10.01,0.85,0,0
2024-06-19,20240619,980338.ZHBK,2,1,20.02,,10.01,0.8,0,0
2024-06-19,20240619,980343.ZHBK,2,0,20.02,,10.01,1.36,0,0
2024-06-19,20240619,980345.ZHBK,2,0,20.02,,20.02,0.8,0,0
2024-06-19,20240619,980352.ZHBK,2,1,10.01,,-30.03,1.34,0,0
2024-06-19,20240619,980353.ZHBK,2,0,20.02,,10.01,1.01,0,0
2024-06-19,20240619,980355.ZHBK,2,0,10.01,,10.01,0.82,0,0
2024-06-19,20240619,980364.ZHBK,2,1,10.02,,-30.03,1.45,0,0
2024-06-19,20240619,980365.ZHBK,2,1,40.04,,9.99,2.07,0,0
2024-06-19,20240619,980368.ZHBK,2,1,10.01,,0.0,0.81,0,0
2024-06-19,20240619,980372.ZHBK,2,1,10.01,,-10.01,2.66,0,0
2024-06-19,20240619,980376.ZHBK,2,0,30.03,,0.0,2.56,0,0
2024-06-19,20240619,980378.ZHBK,2,1,30.03,,10.0,0.03,0,0
2024-06-19,20240619,980475.ZHBK,2,1,10.01,,0.0,1.12,0,0
2024-06-19,20240619,980753.ZHBK,2,0,30.04,,10.02,2.29,0,0
2024-06-18,20240618,980357.ZHBK,2,0,70.07,,9.99,1.66,0,0
2024-06-18,20240618,980335.ZHBK,2,1,10.01,,10.01,-1.43,0,0
2024-06-18,20240618,980338.ZHBK,2,1,10.01,,10.01,-0.67,0,0
2024-06-18,20240618,980343.ZHBK,2,0,10.01,,10.01,-0.52,0,0
2024-06-18,20240618,980352.ZHBK,2,1,40.04,,20.02,-0.36,0,0
2024-06-18,20240618,980353.ZHBK,2,0,10.01,,0.0,-1.17,0,0
2024-06-18,20240618,980358.ZHBK,2,1,10.01,,-10.01,-1.71,0,0
2024-06-18,20240618,980363.ZHBK,2,1,10.01,,10.01,-0.23,0,0
2024-06-18,20240618,980364.ZHBK,2,1,40.05,,10.02,-0.63,0,0
2024-06-18,20240618,980365.ZHBK,2,1,30.05,,20.03,-0.33,0,0
2024-06-18,20240618,980366.ZHBK,2,0,20.02,,-40.08,-0.3,0,0
2024-06-18,20240618,980368.ZHBK,2,1,10.01,,0.0,-1.29,0,0
2024-06-18,20240618,980371.ZHBK,2,1,20.03,,20.03,-1.3,0,0
2024-06-18,20240618,980372.ZHBK,2,1,20.02,,-10.01,-0.05,0,0
2024-06-18,20240618,980373.ZHBK,2,1,10.01,,10.01,-1.79,0,0
2024-06-18,20240618,980374.ZHBK,2,0,10.01,,10.01,-1.28,0,0
2024-06-18,20240618,980376.ZHBK,2,0,30.03,,-20.03,0.13,0,0
2024-06-18,20240618,980378.ZHBK,2,1,20.03,,10.02,-0.59,0,0
2024-06-18,20240618,980475.ZHBK,2,1,10.01,,10.01,-1.34,0,0
2024-06-18,20240618,980753.ZHBK,2,0,20.02,,-10.04,-0.34,0,0
2024-06-17,20240617,980376.ZHBK,2,0,50.06,,30.03,1.45,0,0
2024-06-17,20240617,980366.ZHBK,2,0,60.1,,50.09,0.56,0,0
2024-06-17,20240617,980357.ZHBK,2,0,60.08,,0.01,0.17,0,0
2024-06-17,20240617,980345.ZHBK,2,0,10.01,,0.0,-0.28,0,0
2024-06-17,20240617,980352.ZHBK,2,1,20.02,,0.0,0.79,0,0
2024-06-17,20240617,980353.ZHBK,2,0,10.01,,10.01,0.67,0,0
2024-06-17,20240617,980358.ZHBK,2,1,20.02,,0.0,0.92,0,0
2024-06-17,20240617,980364.ZHBK,2,1,30.03,,9.99,-0.47,0,0
2024-06-17,20240617,980365.ZHBK,2,1,10.02,,-10.01,-0.53,0,0
2024-06-17,20240617,980368.ZHBK,2,1,10.01,,10.01,0.38,0,0
2024-06-17,20240617,980372.ZHBK,2,1,30.03,,20.02,-0.08,0,0
2024-06-17,20240617,980378.ZHBK,2,1,10.01,,10.01,-1.0,0,0
2024-06-17,20240617,980753.ZHBK,2,0,30.06,,20.05,0.54,0,0
2024-06-14,20240614,980357.ZHBK,2,0,60.07,,9.99,1.22,0,0
2024-06-14,20240614,980339.ZHBK,2,1,20.03,,10.02,-1.41,0,0
2024-06-14,20240614,980343.ZHBK,2,0,10.01,,0.0,-0.57,0,0
2024-06-14,20240614,980345.ZHBK,2,0,10.01,,0.0,-1.42,0,0
2024-06-14,20240614,980348.ZHBK,2,0,20.02,,-10.01,0.07,0,0
2024-06-14,20240614,980352.ZHBK,2,1,20.02,,0.0,-0.91,0,0
2024-06-14,20240614,980355.ZHBK,2,0,20.02,,-10.01,-0.75,0,0
2024-06-14,20240614,980358.ZHBK,2,1,20.02,,10.01,-1.46,0,0
2024-06-14,20240614,980364.ZHBK,2,1,20.04,,-30.01,-1.01,0,0
2024-06-14,20240614,980365.ZHBK,2,1,20.03,,-10.01,0.3,0,0
2024-06-14,20240614,980366.ZHBK,2,0,10.01,,-0.01,0.35,0,0
2024-06-14,20240614,980372.ZHBK,2,1,10.01,,-20.02,-0.35,0,0
2024-06-14,20240614,980376.ZHBK,2,0,20.03,,10.01,0.34,0,0
2024-06-14,20240614,980473.ZHBK,2,1,10.01,,10.01,-1.21,0,0
2024-06-14,20240614,980474.ZHBK,2,1,40.05,,30.04,0.67,0,0
2024-06-14,20240614,980753.ZHBK,2,0,10.01,,-10.02,0.55,0,0
2024-06-13,20240613,980357.ZHBK,2,0,50.08,,-130.09,1.35,0,0
2024-06-13,20240613,980364.ZHBK,2,1,50.05,,-30.03,1.24,0,0
2024-06-13,20240613,980338.ZHBK,2,1,20.02,,10.01,1.71,0,0
2024-06-13,20240613,980339.ZHBK,2,1,10.01,,10.01,0.62,0,0
2024-06-13,20240613,980343.ZHBK,2,0,10.01,,10.01,1.72,0,0
2024-06-13,20240613,980345.ZHBK,2,0,10.01,,0.0,1.15,0,0
2024-06-13,20240613,980348.ZHBK,2,0,30.03,,20.02,3.86,0,0
2024-06-13,20240613,980352.ZHBK,2,1,20.02,,10.02,1.24,0,0
2024-06-13,20240613,980355.ZHBK,2,0,30.03,,10.01,2.88,0,0
2024-06-13,20240613,980358.ZHBK,2,1,10.01,,10.01,0.34,0,0
2024-06-13,20240613,980365.ZHBK,2,1,30.04,,-10.0,1.85,0,0
2024-06-13,20240613,980366.ZHBK,2,0,10.02,,10.02,1.5,0,0
2024-06-13,20240613,980368.ZHBK,2,1,10.01,,0.0,0.91,0,0
2024-06-13,20240613,980372.ZHBK,2,1,30.03,,20.03,1.3,0,0
2024-06-13,20240613,980373.ZHBK,2,1,10.02,,0.01,0.97,0,0
2024-06-13,20240613,980376.ZHBK,2,0,10.02,,10.02,1.4,0,0
2024-06-13,20240613,980378.ZHBK,2,1,20.02,,0.0,0.87,0,0
2024-06-13,20240613,980474.ZHBK,2,1,10.01,,10.01,0.67,0,0
2024-06-13,20240613,980753.ZHBK,2,0,20.03,,10.02,1.54,0,0
2024-06-12,20240612,980357.ZHBK,2,0,180.17,,110.07,3.27,0,0
2024-06-12,20240612,980364.ZHBK,2,1,80.08,,30.0,0.74,0,0
2024-06-12,20240612,980338.ZHBK,2,1,10.01,,0.0,-0.08,0,0
2024-06-12,20240612,980345.ZHBK,2,0,10.01,,0.0,-0.05,0,0
2024-06-12,20240612,980348.ZHBK,2,0,10.01,,0.0,0.16,0,0
2024-06-12,20240612,980352.ZHBK,2,1,10.0,,-0.01,0.19,0,0
2024-06-12,20240612,980355.ZHBK,2,0,20.02,,10.0,0.61,0,0
2024-06-12,20240612,980365.ZHBK,2,1,40.04,,20.0,0.73,0,0
2024-06-12,20240612,980368.ZHBK,2,1,10.01,,10.01,-0.64,0,0
2024-06-12,20240612,980371.ZHBK,2,1,10.01,,10.01,-0.13,0,0
2024-06-12,20240612,980372.ZHBK,2,1,10.0,,-10.02,0.19,0,0
2024-06-12,20240612,980373.ZHBK,2,1,10.01,,0.0,-0.29,0,0
2024-06-12,20240612,980374.ZHBK,2,0,10.01,,-10.01,-0.74,0,0
2024-06-12,20240612,980378.ZHBK,2,1,20.02,,20.02,0.88,0,0
2024-06-12,20240612,980753.ZHBK,2,0,10.01,,-0.01,2.11,0,0
2024-06-11,20240611,980357.ZHBK,2,0,70.1,,-9.98,0.45,0,0
2024-06-11,20240611,980364.ZHBK,2,1,50.08,,40.07,2.26,0,0
2024-06-11,20240611,980338.ZHBK,2,1,10.01,,0.0,2.75,0,0
2024-06-11,20240611,980343.ZHBK,2,0,20.02,,0.0,2.6,0,0
2024-06-11,20240611,980345.ZHBK,2,0,10.01,,0.0,1.92,0,0
2024-06-11,20240611,980348.ZHBK,2,0,10.01,,0.0,2.45,0,0
2024-06-11,20240611,980352.ZHBK,2,1,10.01,,10.01,2.63,0,0
2024-06-11,20240611,980353.ZHBK,2,0,10.01,,0.0,2.75,0,0
2024-06-11,20240611,980355.ZHBK,2,0,10.02,,0.01,2.08,0,0
2024-06-11,20240611,980363.ZHBK,2,1,10.01,,0.0,0.79,0,0
2024-06-11,20240611,980365.ZHBK,2,1,20.04,,-20.0,2.36,0,0
2024-06-11,20240611,980366.ZHBK,2,0,10.01,,-40.04,1.64,0,0
2024-06-11,20240611,980372.ZHBK,2,1,20.02,,20.02,1.83,0,0
2024-06-11,20240611,980373.ZHBK,2,1,10.01,,0.0,2.46,0,0
2024-06-11,20240611,980374.ZHBK,2,0,20.02,,0.0,2.33,0,0
2024-06-11,20240611,980376.ZHBK,2,0,10.01,,0.0,0.81,0,0
2024-06-11,20240611,980475.ZHBK,2,1,10.01,,10.01,1.93,0,0
2024-06-11,20240611,980753.ZHBK,2,0,10.02,,-20.01,1.78,0,0
2024-06-07,20240607,980357.ZHBK,2,0,80.08,,-150.15,-2.08,0,0
2024-06-07,20240607,980366.ZHBK,2,0,50.05,,30.03,-5.11,0,0
2024-06-07,20240607,980338.ZHBK,2,1,10.01,,0.0,-4.01,0,0
2024-06-07,20240607,980343.ZHBK,2,0,20.02,,10.01,-5.01,0,0
2024-06-07,20240607,980345.ZHBK,2,0,10.01,,-10.01,-3.78,0,0
2024-06-07,20240607,980348.ZHBK,2,0,10.01,,10.01,-3.18,0,0
2024-06-07,20240607,980353.ZHBK,2,0,10.01,,10.01,-3.91,0,0
2024-06-07,20240607,980355.ZHBK,2,0,10.01,,10.01,-4.06,0,0
2024-06-07,20240607,980362.ZHBK,2,1,20.02,,10.0,-2.69,0,0
2024-06-07,20240607,980363.ZHBK,2,1,10.01,,10.01,-4.35,0,0
2024-06-07,20240607,980364.ZHBK,2,1,10.01,,-20.02,-3.31,0,0
2024-06-07,20240607,980365.ZHBK,2,1,40.04,,30.03,-4.09,0,0
2024-06-07,20240607,980371.ZHBK,2,1,20.02,,20.02,-3.93,0,0
2024-06-07,20240607,980373.ZHBK,2,1,10.01,,10.01,-3.93,0,0
2024-06-07,20240607,980374.ZHBK,2,0,20.02,,20.02,-3.59,0,0
2024-06-07,20240607,980376.ZHBK,2,0,10.01,,0.0,-4.08,0,0
2024-06-07,20240607,980378.ZHBK,2,1,10.01,,10.01,-3.39,0,0
2024-06-07,20240607,980474.ZHBK,2,1,10.01,,0.0,-4.11,0,0
2024-06-07,20240607,980753.ZHBK,2,0,30.03,,30.03,-4.95,0,0
2024-06-06,20240606,980357.ZHBK,2,0,230.23,,210.18,-1.13,0,0
2024-06-06,20240606,980338.ZHBK,2,1,10.01,,-20.02,-1.21,0,0
2024-06-06,20240606,980343.ZHBK,2,0,10.01,,-20.02,-2.0,0,0
2024-06-06,20240606,980345.ZHBK,2,0,20.02,,-0.01,-2.43,0,0
2024-06-06,20240606,980362.ZHBK,2,1,10.02,,10.02,-1.88,0,0
2024-06-06,20240606,980364.ZHBK,2,1,30.03,,20.01,-2.2,0,0
2024-06-06,20240606,980365.ZHBK,2,1,10.01,,-10.01,-2.13,0,0
2024-06-06,20240606,980366.ZHBK,2,0,20.02,,-40.04,-0.84,0,0
2024-06-06,20240606,980368.ZHBK,2,1,10.01,,10.01,-2.02,0,0
2024-06-06,20240606,980376.ZHBK,2,0,10.01,,-0.02,-1.67,0,0
2024-06-06,20240606,980474.ZHBK,2,1,10.01,,-0.01,-2.58,0,0
2024-06-05,20240605,980372.ZHBK,2,1,50.05,,40.04,-0.83,0,0
2024-06-05,20240605,980366.ZHBK,2,0,60.06,,50.04,-1.66,0,0
2024-06-05,20240605,980338.ZHBK,2,1,30.03,,9.97,-0.23,0,0
2024-06-05,20240605,980339.ZHBK,2,1,10.02,,10.02,0.52,0,0
2024-06-05,20240605,980343.ZHBK,2,0,30.03,,9.99,0.22,0,0
2024-06-05,20240605,980345.ZHBK,2,0,20.03,,10.0,-0.49,0,0
2024-06-05,20240605,980353.ZHBK,2,0,10.01,,10.01,-0.88,0,0
2024-06-05,20240605,980357.ZHBK,2,0,20.05,,-10.02,-2.06,0,0
2024-06-05,20240605,980363.ZHBK,2,1,10.02,,0.01,-1.28,0,0
2024-06-05,20240605,980364.ZHBK,2,1,10.02,,0.0,-0.78,0,0
2024-06-05,20240605,980365.ZHBK,2,1,20.02,,10.0,-1.66,0,0
2024-06-05,20240605,980373.ZHBK,2,1,10.01,,10.01,-1.03,0,0
2024-06-05,20240605,980374.ZHBK,2,0,10.02,,-0.01,-0.39,0,0
2024-06-05,20240605,980376.ZHBK,2,0,10.03,,10.03,-2.25,0,0
2024-06-05,20240605,980473.ZHBK,2,1,10.01,,-0.01,-0.9,0,0
2024-06-05,20240605,980474.ZHBK,2,1,10.02,,0.01,0.66,0,0
2024-06-05,20240605,980753.ZHBK,2,0,40.05,,30.03,-1.74,0,0
2024-06-04,20240604,980357.ZHBK,2,0,30.07,,-60.03,-0.23,0,0
2024-06-04,20240604,980338.ZHBK,2,1,20.06,,10.05,-2.35,0,0
2024-06-04,20240604,980343.ZHBK,2,0,20.04,,10.03,-2.29,0,0
2024-06-04,20240604,980345.ZHBK,2,0,10.03,,0.02,-1.98,0,0
2024-06-04,20240604,980363.ZHBK,2,1,10.01,,-10.01,-1.51,0,0
2024-06-04,20240604,980364.ZHBK,2,1,10.02,,-30.02,-2.33,0,0
2024-06-04,20240604,980365.ZHBK,2,1,10.02,,-10.0,-1.87,0,0
2024-06-04,20240604,980366.ZHBK,2,0,10.02,,-30.02,-2.29,0,0
2024-06-04,20240604,980368.ZHBK,2,1,20.02,,20.02,-3.01,0,0
2024-06-04,20240604,980371.ZHBK,2,1,10.01,,0.0,-1.2,0,0
2024-06-04,20240604,980372.ZHBK,2,1,10.01,,-10.01,-1.7,0,0
2024-06-04,20240604,980374.ZHBK,2,0,10.03,,0.01,-2.2,0,0
2024-06-04,20240604,980473.ZHBK,2,1,10.02,,10.02,-2.4,0,0
2024-06-04,20240604,980474.ZHBK,2,1,10.01,,10.01,-2.18,0,0
2024-06-04,20240604,980753.ZHBK,2,0,10.02,,-20.01,-2.23,0,0
2024-06-03,20240603,980357.ZHBK,2,0,90.1,,30.02,1.47,0,0
2024-06-03,20240603,980336.ZHBK,2,1,10.01,,0.0,-0.78,0,0
2024-06-03,20240603,980338.ZHBK,2,1,10.01,,0.0,0.21,0,0
2024-06-03,20240603,980339.ZHBK,2,1,10.01,,10.01,0.13,0,0
2024-06-03,20240603,980343.ZHBK,2,0,10.01,,-0.01,0.74,0,0
2024-06-03,20240603,980345.ZHBK,2,0,10.01,,10.01,0.56,0,0
2024-06-03,20240603,980362.ZHBK,2,1,10.01,,-10.01,-0.74,0,0
2024-06-03,20240603,980363.ZHBK,2,1,20.02,,10.01,2.4,0,0
2024-06-03,20240603,980364.ZHBK,2,1,40.04,,10.01,-0.24,0,0
2024-06-03,20240603,980365.ZHBK,2,1,20.02,,10.0,1.01,0,0
2024-06-03,20240603,980366.ZHBK,2,0,40.04,,40.04,2.1,0,0
2024-06-03,20240603,980371.ZHBK,2,1,10.01,,10.01,-0.17,0,0
2024-06-03,20240603,980372.ZHBK,2,1,20.02,,0.0,1.04,0,0
2024-06-03,20240603,980374.ZHBK,2,0,10.02,,10.02,0.56,0,0
2024-06-03,20240603,980376.ZHBK,2,0,20.02,,0.0,1.63,0,0
2024-06-03,20240603,980750.ZHBK,2,1,10.01,,0.0,-0.69,0,0
2024-06-03,20240603,980753.ZHBK,2,0,30.03,,20.01,1.98,0,0
2024-05-31,20240531,980357.ZHBK,2,0,60.08,,40.06,0.97,0,0
2024-05-31,20240531,980335.ZHBK,2,1,10.03,,10.03,-2.99,0,0
2024-05-31,20240531,980336.ZHBK,2,1,10.01,,-10.01,-2.58,0,0
2024-05-31,20240531,980338.ZHBK,2,1,10.01,,10.01,-1.32,0,0
2024-05-31,20240531,980343.ZHBK,2,0,10.02,,10.02,-1.08,0,0
2024-05-31,20240531,980346.ZHBK,2,1,10.01,,10.01,-0.45,0,0
2024-05-31,20240531,980362.ZHBK,2,1,20.02,,-0.01,-1.64,0,0
2024-05-31,20240531,980363.ZHBK,2,1,10.01,,10.01,1.27,0,0
2024-05-31,20240531,980364.ZHBK,2,1,30.03,,20.02,-0.53,0,0
2024-05-31,20240531,980365.ZHBK,2,1,10.02,,-0.02,-0.18,0,0
2024-05-31,20240531,980372.ZHBK,2,1,20.02,,-20.04,0.01,0,0
2024-05-31,20240531,980376.ZHBK,2,0,20.02,,20.02,-0.77,0,0
2024-05-31,20240531,980474.ZHBK,2,1,20.04,,-10.05,-1.04,0,0
2024-05-31,20240531,980476.ZHBK,2,1,10.01,,10.01,0.06,0,0
2024-05-31,20240531,980750.ZHBK,2,1,10.01,,-10.01,-2.56,0,0
2024-05-31,20240531,980753.ZHBK,2,0,10.02,,0.0,-0.3,0,0
2024-05-31,20240531,980756.ZHBK,2,1,10.01,,10.01,-0.43,0,0
2024-05-30,20240530,980336.ZHBK,2,1,20.02,,0.0,-0.44,0,0
2024-05-30,20240530,980345.ZHBK,2,0,10.01,,0.0,-0.54,0,0
2024-05-30,20240530,980357.ZHBK,2,0,20.02,,-30.03,0.22,0,0
2024-05-30,20240530,980362.ZHBK,2,1,20.03,,0.01,-0.19,0,0
2024-05-30,20240530,980364.ZHBK,2,1,10.01,,-10.01,0.69,0,0
2024-05-30,20240530,980365.ZHBK,2,1,10.04,,-50.02,0.4,0,0
2024-05-30,20240530,980366.ZHBK,2,0,10.02,,0.01,-0.26,0,0
2024-05-30,20240530,980371.ZHBK,2,1,10.01,,0.0,-0.12,0,0
2024-05-30,20240530,980372.ZHBK,2,1,40.06,,20.03,1.08,0,0
2024-05-30,20240530,980374.ZHBK,2,0,10.01,,10.01,-0.94,0,0
2024-05-30,20240530,980474.ZHBK,2,1,30.09,,-9.95,0.48,0,0
2024-05-30,20240530,980750.ZHBK,2,1,20.02,,0.0,-0.41,0,0
2024-05-30,20240530,980753.ZHBK,2,0,10.02,,0.01,-0.22,0,0
2024-05-29,20240529,980365.ZHBK,2,1,60.06,,60.06,-0.83,0,0
2024-05-29,20240529,980357.ZHBK,2,0,50.05,,50.05,-0.32,0,0
2024-05-29,20240529,980335.ZHBK,2,1,10.01,,0.0,0.59,0,0
2024-05-29,20240529,980336.ZHBK,2,1,20.02,,0.0,1.49,0,0
2024-05-29,20240529,980345.ZHBK,2,0,10.01,,0.0,-1.57,0,0
2024-05-29,20240529,980358.ZHBK,2,1,20.02,,-0.03,-2.81,0,0
2024-05-29,20240529,980362.ZHBK,2,1,20.02,,0.0,0.64,0,0
2024-05-29,20240529,980363.ZHBK,2,1,30.03,,30.03,-0.63,0,0
2024-05-29,20240529,980364.ZHBK,2,1,20.02,,-20.02,-1.33,0,0
2024-05-29,20240529,980366.ZHBK,2,0,10.01,,0.0,-1.28,0,0
2024-05-29,20240529,980371.ZHBK,2,1,10.01,,-10.01,-1.54,0,0
2024-05-29,20240529,980372.ZHBK,2,1,20.03,,20.03,-1.09,0,0
2024-05-29,20240529,980376.ZHBK,2,0,10.02,,10.02,-1.58,0,0
2024-05-29,20240529,980474.ZHBK,2,1,40.04,,10.01,0.44,0,0
2024-05-29,20240529,980475.ZHBK,2,1,10.01,,10.01,-0.24,0,0
2024-05-29,20240529,980750.ZHBK,2,1,20.02,,0.0,1.67,0,0
2024-05-29,20240529,980753.ZHBK,2,0,10.01,,10.01,-1.37,0,0
2024-05-28,20240528,980335.ZHBK,2,1,10.01,,0.0,1.41,0,0
2024-05-28,20240528,980336.ZHBK,2,1,20.02,,-10.01,1.23,0,0
2024-05-28,20240528,980338.ZHBK,2,1,10.03,,-9.99,-0.28,0,0
2024-05-28,20240528,980339.ZHBK,2,1,10.02,,10.02,1.66,0,0
2024-05-28,20240528,980343.ZHBK,2,0,10.02,,0.01,-0.23,0,0
2024-05-28,20240528,980345.ZHBK,2,0,10.01,,0.0,0.53,0,0
2024-05-28,20240528,980353.ZHBK,2,0,10.01,,10.01,1.13,0,0
2024-05-28,20240528,980358.ZHBK,2,1,20.05,,10.04,-0.61,0,0
